CrimeDate	CrimeTime	CrimeCode	Location	Description	Weapon	Post	District	Neighborhood	"Location 1"	"Total Incidents"	latitude	longitude
2011/02/19	1230	1O	"3300 VIRGINIA AV"	HOMICIDE	OTHER	613	NORTHWESTERN	"Central Park Heights"	"(39.3431500000, -76.6717100000)"	1	39.3431500000	-76.6717100000
2011/02/17	1235	1K	"1900 GREENMOUNT AV"	HOMICIDE	KNIFE	314	EASTERN	Barclay	"(39.3119000000, -76.6095100000)"	1	39.3119000000	-76.6095100000
2011/02/16	2255	1F	"1600 E 31ST ST"	HOMICIDE	FIREARM	414	NORTHEASTERN	"Coldstream Homestead Montebello"	"(39.3260300000, -76.5929100000)"	1	39.3260300000	-76.5929100000
2011/02/15	1640	1K	"1100 W CROSS ST"	HOMICIDE	KNIFE	921	SOUTHERN	"Washington Village/Pigtown"	"(39.2813200000, -76.6304100000)"	1	39.2813200000	-76.6304100000
2011/02/11	1033	1F	"4000 PARK HEIGHTS AV"	HOMICIDE	FIREARM	612	NORTHWESTERN	"Central Park Heights"	"(39.3345600000, -76.6627400000)"	1	39.3345600000	-76.6627400000
2011/02/08	1831	1F	"6600 ALTA AV"	HOMICIDE	FIREARM	425	NORTHEASTERN	Westfield	"(39.3591000000, -76.5436300000)"	1	39.3591000000	-76.5436300000
2011/02/07	1510	1F	"1700 GORSUCH AV"	HOMICIDE	FIREARM	411	NORTHEASTERN	"Coldstream Homestead Montebello"	"(39.3208300000, -76.5939600000)"	1	39.3208300000	-76.5939600000
2011/02/02	2011	1F	"900 N WOODINGTON RD"	HOMICIDE	FIREARM	823	SOUTHWESTERN	"Rognel Heights"	"(39.2978300000, -76.6862000000)"	1	39.2978300000	-76.6862000000
2011/01/30	1435	1F	"5700 EASTBURY AV"	HOMICIDE	FIREARM	433	NORTHEASTERN	Frankford	"(39.3184300000, -76.5487000000)"	1	39.3184300000	-76.5487000000
2011/01/28	1839	1F	"800 W PRATT ST"	HOMICIDE	FIREARM	931	SOUTHERN	"Hollins Market"	"(39.2859400000, -76.6308100000)"	1	39.2859400000	-76.6308100000
2011/01/24	1524	1F	"1700 COLE ST"	HOMICIDE	FIREARM	935	SOUTHERN	"New Southwest/Mount Clare"	"(39.2821100000, -76.6438400000)"	1	39.2821100000	-76.6438400000
2011/01/23	2241	1F	"1400 E MONUMENT ST"	HOMICIDE	FIREARM	324	EASTERN	"Gay Street"	"(39.2982200000, -76.5990200000)"	1	39.2982200000	-76.5990200000
2011/01/22	1628	1F	"400 SWALE AV"	HOMICIDE	FIREARM	924	SOUTHERN	"Cherry Hill"	"(39.2500100000, -76.6191200000)"	1	39.2500100000	-76.6191200000
2011/01/20	1327	1F	"2900 S DENHAM CIR"	HOMICIDE	FIREARM	924	SOUTHERN	"Cherry Hill"	"(39.2443500000, -76.6269300000)"	1	39.2443500000	-76.6269300000
2011/01/10	2112	1F	"3000 HARFORD RD"	HOMICIDE	FIREARM	412	NORTHEASTERN	"Coldstream Homestead Montebello"	"(39.3253600000, -76.5859600000)"	1	39.3253600000	-76.5859600000
2011/01/10	2341	1F	"600 N CARROLLTON AV"	HOMICIDE	FIREARM	713	WESTERN	"Harlem Park"	"(39.2956700000, -76.6371500000)"	1	39.2956700000	-76.6371500000
2011/01/09	702	1F	"300 E 33RD ST"	HOMICIDE	FIREARM	515	NORTHERN	Oakenshawe	"(39.3283600000, -76.6133400000)"	1	39.3283600000	-76.6133400000
2011/01/09	2323	1F	"1700 GWYNNS FALLS PKWY"	HOMICIDE	FIREARM	736	WESTERN	Parkview/Woodbrook	"(39.3170600000, -76.6498900000)"	1	39.3170600000	-76.6498900000
2011/01/09	2323	1F	"1700 GWYNNS FALLS PKWY"	HOMICIDE	FIREARM	736	WESTERN	Parkview/Woodbrook	"(39.3170600000, -76.6498900000)"	1	39.3170600000	-76.6498900000
2011/01/05	1355	1F	"2700 MAYFIELD AV"	HOMICIDE	FIREARM	415	NORTHEASTERN	Belair-Edison	"(39.3241300000, -76.5756300000)"	1	39.3241300000	-76.5756300000
2011/01/02	1930	1F	"5600 PLYMOUTH RD"	HOMICIDE	FIREARM	424	NORTHEASTERN	"Hamilton Hills"	"(39.3591100000, -76.5713300000)"	1	39.3591100000	-76.5713300000
2011/01/01	136	1K	"1500 HAZEL ST"	HOMICIDE	KNIFE	911	SOUTHERN	"Curtis Bay"	"(39.2260000000, -76.5898400000)"	1	39.2260000000	-76.5898400000
2011/01/01	1649	1F	"500 N LAKEWOOD AV"	HOMICIDE	FIREARM	221	SOUTHEASTERN	"McElderry Park"	"(39.2970000000, -76.5793900000)"	1	39.2970000000	-76.5793900000
2010/12/29	1	1F	"5500 RICHARD AV"	HOMICIDE	FIREARM	427	NORTHEASTERN	Glenham-Belhar	"(39.3519600000, -76.5604000000)"	1	39.3519600000	-76.5604000000
2010/12/26	753	1F	"2100 BOYD ST"	HOMICIDE	FIREARM	836	SOUTHWESTERN	Boyd-Booth	"(39.2865300000, -76.6500300000)"	1	39.2865300000	-76.6500300000
2010/12/25	127	1F	"4100 RIDGEWOOD AV"	HOMICIDE	FIREARM	624	NORTHWESTERN	"West Arlington"	"(39.3366600000, -76.6873900000)"	1	39.3366600000	-76.6873900000
2010/12/23	1936	1F	"1000 ASHBURTON ST"	HOMICIDE	FIREARM	725	WESTERN	Mosher	"(39.2998100000, -76.6617200000)"	1	39.2998100000	-76.6617200000
2010/12/22	25	1F	"3700 MT PLEASANT AV"	HOMICIDE	FIREARM	224	SOUTHEASTERN	"Baltimore Highlands"	"(39.2909300000, -76.5663300000)"	1	39.2909300000	-76.5663300000
2010/12/22	2113	1F	"2900 MATHEWS ST"	HOMICIDE	FIREARM	515	NORTHERN	"Better Waverly"	"(39.3231100000, -76.6076200000)"	1	39.3231100000	-76.6076200000
2010/12/18	1427	1O	"1800 E 29TH ST"	HOMICIDE	OTHER	412	NORTHEASTERN	"Coldstream Homestead Montebello"	"(39.3246500000, -76.5899200000)"	1	39.3246500000	-76.5899200000
2010/12/18	405	1F	"3100 E MONUMENT ST"	HOMICIDE	FIREARM	334	EASTERN	Madison-Eastend	"(39.2992300000, -76.5729800000)"	1	39.2992300000	-76.5729800000
2010/12/18	600	1O	"1400 HOMESTEAD ST"	HOMICIDE	OTHER	411	NORTHEASTERN	"Coldstream Homestead Montebello"	"(39.3231100000, -76.5991700000)"	1	39.3231100000	-76.5991700000
2010/12/18	619	1F	"0 N LAKEWOOD AV"	HOMICIDE	FIREARM	222	SOUTHEASTERN	"Patterson Park Neighborhood"	"(39.2924600000, -76.5790000000)"	1	39.2924600000	-76.5790000000
2010/12/18	2138	1F	"6000 MARJORIE LA"	HOMICIDE	FIREARM	522	NORTHERN	"Evesham Park"	"(39.3658200000, -76.6063700000)"	1	39.3658200000	-76.6063700000
2010/12/17	1259	1O	"1900 W NORTH AV"	HOMICIDE	OTHER	732	WESTERN	Easterwood	"(39.3096800000, -76.6487900000)"	1	39.3096800000	-76.6487900000
2010/12/12	453	1F	"1300 N FRANKLINTOWN RD"	HOMICIDE	FIREARM	812	SOUTHWESTERN	"Gwynns Falls/Leakin Park"	"(39.3011800000, -76.6726300000)"	1	39.3011800000	-76.6726300000
2010/12/10	1725	1F	"3400 VIRGINIA AV"	HOMICIDE	FIREARM	613	NORTHWESTERN	"Central Park Heights"	"(39.3420400000, -76.6723500000)"	1	39.3420400000	-76.6723500000
2010/12/08	1959	1F	"2800 WESTWOOD AV"	HOMICIDE	FIREARM	811	SOUTHWESTERN	"Northwest Community Action"	"(39.3081400000, -76.6649100000)"	1	39.3081400000	-76.6649100000
2010/12/07	2301	1F	"5300 LOCH RAVEN BLVD"	HOMICIDE	FIREARM	421	NORTHEASTERN	"New Northwood"	"(39.3543100000, -76.5899400000)"	1	39.3543100000	-76.5899400000
2010/12/03	1312	1O	"2400 GREENMOUNT AV"	HOMICIDE	OTHER	311	EASTERN	Barclay	"(39.3163000000, -76.6095100000)"	1	39.3163000000	-76.6095100000
2010/12/03	2315	1F	"1900 E 30TH ST"	HOMICIDE	FIREARM	412	NORTHEASTERN	"Coldstream Homestead Montebello"	"(39.3254300000, -76.5890200000)"	1	39.3254300000	-76.5890200000
2010/12/01	1717	1F	"200 S PAYSON ST"	HOMICIDE	FIREARM	934	SOUTHERN	"Carrollton Ridge"	"(39.2847300000, -76.6485200000)"	1	39.2847300000	-76.6485200000
2010/11/25	1850	1K	"4400 BELVIEU AV"	HOMICIDE	KNIFE	626	NORTHWESTERN	"West Arlington"	"(39.3397300000, -76.6945300000)"	1	39.3397300000	-76.6945300000
2010/11/24	732	1K	"1800 EAGLE ST"	HOMICIDE	KNIFE	935	SOUTHERN	"Carrollton Ridge"	"(39.2810000000, -76.6460700000)"	1	39.2810000000	-76.6460700000
2010/11/23	1048	1K	"3600 BRENDAN AV"	HOMICIDE	KNIFE	413	NORTHEASTERN	Belair-Edison	"(39.3181500000, -76.5673100000)"	1	39.3181500000	-76.5673100000
2010/11/23	2352	1O	"4400 PLAINFIELD AV"	HOMICIDE	OTHER	436	NORTHEASTERN	Frankford	"(39.3263500000, -76.5558300000)"	1	39.3263500000	-76.5558300000
2010/11/22	1429	1F	"500 N LOUDON AV"	HOMICIDE	FIREARM	822	SOUTHWESTERN	Allendale	"(39.2925500000, -76.6825800000)"	1	39.2925500000	-76.6825800000
2010/11/21	341	1F	"1700 AISQUITH ST"	HOMICIDE	FIREARM	313	EASTERN	Oliver	"(39.3098300000, -76.6024700000)"	1	39.3098300000	-76.6024700000
2010/11/20	1655	1F	"600 SWANN AV"	HOMICIDE	FIREARM	823	SOUTHWESTERN	"Hunting Ridge"	"(39.2935100000, -76.6939500000)"	1	39.2935100000	-76.6939500000
2010/11/19	2235	1F	"1500 POPLAR GROVE ST"	HOMICIDE	FIREARM	814	SOUTHWESTERN	"Northwest Community Action"	"(39.3046400000, -76.6655500000)"	1	39.3046400000	-76.6655500000
2010/11/18	1845	1F	"4700 HALDANE RD"	HOMICIDE	FIREARM	436	NORTHEASTERN	Parkside	"(39.3199800000, -76.5540500000)"	1	39.3199800000	-76.5540500000
2010/11/17	1237	1F	"2000 W LANVALE ST"	HOMICIDE	FIREARM	724	WESTERN	Midtown-Edmondson	"(39.2975100000, -76.6493000000)"	1	39.2975100000	-76.6493000000
2010/11/13	150	1F	"1900 W BALTIMORE ST"	HOMICIDE	FIREARM	711	WESTERN	"Penrose/Fayette Street Outreach"	"(39.2881800000, -76.6472000000)"	1	39.2881800000	-76.6472000000
2010/11/13	2151	1K	"400 S EAST AV"	HOMICIDE	KNIFE	224	SOUTHEASTERN	Highlandtown	"(39.2871100000, -76.5716000000)"	1	39.2871100000	-76.5716000000
2010/11/09	2330	1F	"1500 ROUNDHILL RD"	HOMICIDE	FIREARM	414	NORTHEASTERN	Hillen	"(39.3377600000, -76.5932100000)"	1	39.3377600000	-76.5932100000
2010/11/06	900	1F	"800 W LEXINGTON ST"	HOMICIDE	FIREARM	714	WESTERN	Poppleton	"(39.2910500000, -76.6311900000)"	1	39.2910500000	-76.6311900000
2010/11/04	235	1K	"7000 MC CLEAN BLVD"	HOMICIDE	KNIFE	424	NORTHEASTERN	"Hamilton Hills"	"(39.3711500000, -76.5669600000)"	1	39.3711500000	-76.5669600000
2010/11/04	258	1F	"200 S WOODYEAR ST"	HOMICIDE	FIREARM	933	SOUTHERN	"New Southwest/Mount Clare"	"(39.2851600000, -76.6386900000)"	1	39.2851600000	-76.6386900000
2010/11/03	1600	1O	"2200 KLOMAN ST"	HOMICIDE	OTHER	922	SOUTHERN	Westport	"(39.2622900000, -76.6317400000)"	1	39.2622900000	-76.6317400000
2010/11/02	2130	1F	"2500 ROBB ST"	HOMICIDE	FIREARM	411	NORTHEASTERN	"Coldstream Homestead Montebello"	"(39.3185800000, -76.5980600000)"	1	39.3185800000	-76.5980600000
2010/11/01	235	1F	"500 MOSHER ST"	HOMICIDE	FIREARM	132	CENTRAL	Upton	"(39.3035500000, -76.6305900000)"	1	39.3035500000	-76.6305900000
2010/10/31	250	1F	"2300 BRADDISH AV"	HOMICIDE	FIREARM	735	WESTERN	"Panway/Braddish Avenue"	"(39.3136300000, -76.6614300000)"	1	39.3136300000	-76.6614300000
2010/10/29	400	1F	"3600 FAIRVIEW AV"	HOMICIDE	FIREARM	621	NORTHWESTERN	"Forest Park"	"(39.3230400000, -76.6786700000)"	1	39.3230400000	-76.6786700000
2010/10/28	1814	1O	"400 S VINCENT ST"	HOMICIDE	OTHER	935	SOUTHERN	"New Southwest/Mount Clare"	"(39.2829200000, -76.6428000000)"	1	39.2829200000	-76.6428000000
2010/10/26	220	1F	"4000 BARRINGTON RD"	HOMICIDE	FIREARM	624	NORTHWESTERN	Dorchester	"(39.3314200000, -76.6853900000)"	1	39.3314200000	-76.6853900000
2010/10/26	522	1F	"1700 MC KEAN AV"	HOMICIDE	FIREARM	732	WESTERN	Sandtown-Winchester	"(39.3080200000, -76.6472600000)"	1	39.3080200000	-76.6472600000
2010/10/26	1520	1F	"3500 CARSDALE AV"	HOMICIDE	FIREARM	624	NORTHWESTERN	Dorchester	"(39.3287200000, -76.6850100000)"	1	39.3287200000	-76.6850100000
2010/10/25	1802	1K	"2000 E OLIVER ST"	HOMICIDE	KNIFE	332	EASTERN	"Broadway East"	"(39.3077000000, -76.5900900000)"	1	39.3077000000	-76.5900900000
2010/10/25	1735	1F	"1200 N MILTON AV"	HOMICIDE	FIREARM	333	EASTERN	"Broadway East"	"(39.3050800000, -76.5827200000)"	1	39.3050800000	-76.5827200000
2010/10/23	1517	1F	"2100 W FAYETTE ST"	HOMICIDE	FIREARM	721	WESTERN	"Penrose/Fayette Street Outreach"	"(39.2893900000, -76.6503600000)"	1	39.2893900000	-76.6503600000
2010/10/23	2117	1F	"2100 E MONUMENT ST"	HOMICIDE	FIREARM	325	EASTERN	"Middle East"	"(39.2986600000, -76.5877600000)"	1	39.2986600000	-76.5877600000
2010/10/16	2211	1O	"2800 HUDSON ST"	HOMICIDE	OTHER	217	SOUTHEASTERN	Canton	"(39.2821400000, -76.5768600000)"	1	39.2821400000	-76.5768600000
2010/10/15	2358	1O	"3800 GLENGYLE AV"	HOMICIDE	OTHER	632	NORTHWESTERN	Fallstaff	"(39.3651000000, -76.7086900000)"	1	39.3651000000	-76.7086900000
2010/10/13	2139	1F	"800 N BRICE ST"	HOMICIDE	FIREARM	724	WESTERN	Midtown-Edmondson	"(39.2979000000, -76.6499800000)"	1	39.2979000000	-76.6499800000
2010/10/11	900	1F	"2600 SHIRLEY AV"	HOMICIDE	FIREARM	531	NORTHERN	Greenspring	"(39.3349100000, -76.6615200000)"	1	39.3349100000	-76.6615200000
2010/10/10	142	1F	"1600 N WARWICK AV"	HOMICIDE	FIREARM	735	WESTERN	"Coppin Heights/Ash-Co-East"	"(39.3063200000, -76.6570300000)"	1	39.3063200000	-76.6570300000
2010/10/09	0	1F	"3100 GRANTLEY RD"	HOMICIDE	FIREARM	621	NORTHWESTERN	"Forest Park"	"(39.3229100000, -76.6778900000)"	1	39.3229100000	-76.6778900000
2010/10/09	2015	1F	"4700 SHAMROCK AV"	HOMICIDE	FIREARM	436	NORTHEASTERN	Parkside	"(39.3231100000, -76.5565500000)"	1	39.3231100000	-76.5565500000
2010/10/09	2015	1F	"4700 SHAMROCK AV"	HOMICIDE	FIREARM	436	NORTHEASTERN	Parkside	"(39.3231100000, -76.5565500000)"	1	39.3231100000	-76.5565500000
2010/10/09	2349	1F	"3000 PRESBURY ST"	HOMICIDE	FIREARM	811	SOUTHWESTERN	"Northwest Community Action"	"(39.3071200000, -76.6675700000)"	1	39.3071200000	-76.6675700000
2010/10/08	1340	1K	"2600 EDISON HWY"	HOMICIDE	KNIFE	413	NORTHEASTERN	Belair-Edison	"(39.3154400000, -76.5728400000)"	1	39.3154400000	-76.5728400000
2010/10/06	1142	1K	"2300 SIDNEY AV"	HOMICIDE	KNIFE	922	SOUTHERN	Westport	"(39.2621800000, -76.6335300000)"	1	39.2621800000	-76.6335300000
2010/10/05	2345	1F	"2700 CLAFLIN CT"	HOMICIDE	FIREARM	924	SOUTHERN	"Cherry Hill"	"(39.2469600000, -76.6289900000)"	1	39.2469600000	-76.6289900000
2010/09/30	1950	1F	"800 W LEXINGTON ST"	HOMICIDE	FIREARM	714	WESTERN	Poppleton	"(39.2911200000, -76.6307200000)"	1	39.2911200000	-76.6307200000
2010/09/29	2009	1F	"5500 BOWLEYS LA"	HOMICIDE	FIREARM	433	NORTHEASTERN	Frankford	"(39.3189300000, -76.5516200000)"	1	39.3189300000	-76.5516200000
2010/09/28	700	1K	"1900 MC KEAN AV"	HOMICIDE	KNIFE	733	WESTERN	Mondawmin	"(39.3102700000, -76.6474000000)"	1	39.3102700000	-76.6474000000
2010/09/25	1709	1F	"3100 CHELSEA TER"	HOMICIDE	FIREARM	622	NORTHWESTERN	"Concerned Citizens Of Forest Park"	"(39.3232400000, -76.6829300000)"	1	39.3232400000	-76.6829300000
2010/09/23	1000	1F	"1500 N BROADWAY"	HOMICIDE	FIREARM	321	EASTERN	Oliver	"(39.3078900000, -76.5950300000)"	1	39.3078900000	-76.5950300000
2010/09/22	139	1F	"3200 BELAIR RD"	HOMICIDE	FIREARM	412	NORTHEASTERN	"Clifton Park"	"(39.3207400000, -76.5747700000)"	1	39.3207400000	-76.5747700000
2010/09/19	429	1F	"2900 EDGEWOOD ST"	HOMICIDE	FIREARM	621	NORTHWESTERN	Hanlon-Longwood	"(39.3208000000, -76.6768400000)"	1	39.3208000000	-76.6768400000
2010/09/19	443	1F	"1200 BONAPARTE AV"	HOMICIDE	FIREARM	312	EASTERN	"East Baltimore Midway"	"(39.3154400000, -76.5999800000)"	1	39.3154400000	-76.5999800000
2010/09/17	1940	1O	"1500 N STRICKER ST"	HOMICIDE	OTHER	731	WESTERN	Sandtown-Winchester	"(39.3061600000, -76.6419200000)"	1	39.3061600000	-76.6419200000
2010/09/16	1111	1F	"600 N WOLFE ST"	HOMICIDE	FIREARM	324	EASTERN	Dunbar-Broadway	"(39.2975900000, -76.5908000000)"	1	39.2975900000	-76.5908000000
2010/09/13	1733	1F	"1700 KANE ST"	HOMICIDE	FIREARM	234	SOUTHEASTERN	"Broening Manor"	"(39.2729600000, -76.5358900000)"	1	39.2729600000	-76.5358900000
2010/09/09	32	1O	"2600 QUANTICO AV"	HOMICIDE	OTHER	531	NORTHERN	Greenspring	"(39.3378600000, -76.6615300000)"	1	39.3378600000	-76.6615300000
2010/09/09	1255	1F	"2600 BAKER ST"	HOMICIDE	FIREARM	735	WESTERN	"Coppin Heights/Ash-Co-East"	"(39.3062400000, -76.6588200000)"	1	39.3062400000	-76.6588200000
2010/09/07	2355	1F	"800 ALLENDALE ST"	HOMICIDE	FIREARM	822	SOUTHWESTERN	Edgewood	"(39.2974400000, -76.6785400000)"	1	39.2974400000	-76.6785400000
2010/09/03	2212	1F	"2000 BAKER ST"	HOMICIDE	FIREARM	732	WESTERN	Easterwood	"(39.3065500000, -76.6502100000)"	1	39.3065500000	-76.6502100000
2010/09/02	2308	1F	"500 EAST LYNNE AV"	HOMICIDE	FIREARM	835	SOUTHWESTERN	Millhill	"(39.2800700000, -76.6586800000)"	1	39.2800700000	-76.6586800000
2010/08/31	37	1F	"4100 HARRIS AV"	HOMICIDE	FIREARM	422	NORTHEASTERN	Belair-Parkside	"(39.3292400000, -76.5666200000)"	1	39.3292400000	-76.5666200000
2010/08/31	139	1O	"2600 REISTERSTOWN RD"	HOMICIDE	OTHER	736	WESTERN	Mondawmin	"(39.3175500000, -76.6516900000)"	1	39.3175500000	-76.6516900000
2010/08/31	200	1O	"200 LIGHT ST"	HOMICIDE	OTHER	112	CENTRAL	"Downtown West"	"(39.2862100000, -76.6135400000)"	1	39.2862100000	-76.6135400000
2010/08/30	249	1F	"2700 PARKWOOD AV"	HOMICIDE	FIREARM	736	WESTERN	Parkview/Woodbrook	"(39.3144300000, -76.6452000000)"	1	39.3144300000	-76.6452000000
2010/08/28	103	1K	"3300 ANNAPOLIS RD"	HOMICIDE	KNIFE	923	SOUTHERN	"Cherry Hill"	"(39.2498100000, -76.6394900000)"	1	39.2498100000	-76.6394900000
2010/08/24	335	1O	"700 E EAGER ST"	HOMICIDE	OTHER	315	EASTERN	"Johnston Square"	"(39.3013900000, -76.6071300000)"	1	39.3013900000	-76.6071300000
2010/08/21	216	1O	"200 N KENWOOD AV"	HOMICIDE	OTHER	221	SOUTHEASTERN	"McElderry Park"	"(39.2950300000, -76.5778200000)"	1	39.2950300000	-76.5778200000
2010/08/20	2119	1F	"100 N LINWOOD AV"	HOMICIDE	FIREARM	222	SOUTHEASTERN	"Patterson Park Neighborhood"	"(39.2939600000, -76.5762600000)"	1	39.2939600000	-76.5762600000
2010/08/20	140	1O	"5100 QUEENSBERRY AV"	HOMICIDE	OTHER	615	NORTHWESTERN	"Central Park Heights"	"(39.3500200000, -76.6719300000)"	1	39.3500200000	-76.6719300000
2010/08/16	218	1F	"800 W FRANKLIN ST"	HOMICIDE	FIREARM	122	CENTRAL	"Heritage Crossing"	"(39.2945300000, -76.6306600000)"	1	39.2945300000	-76.6306600000
2010/08/15	415	1F	"400 E CHASE ST"	HOMICIDE	FIREARM	313	EASTERN	"Johnston Square"	"(39.3026300000, -76.6103000000)"	1	39.3026300000	-76.6103000000
2010/08/13	2212	1F	"3500 HORTON AV"	HOMICIDE	FIREARM	912	SOUTHERN	Brooklyn	"(39.2394800000, -76.6052500000)"	1	39.2394800000	-76.6052500000
2010/08/13	2351	1F	"2000 ROBB ST"	HOMICIDE	FIREARM	311	EASTERN	"East Baltimore Midway"	"(39.3128400000, -76.6034900000)"	1	39.3128400000	-76.6034900000
2010/08/12	155	1F	"3400 GARRISON BLVD"	HOMICIDE	FIREARM	624	NORTHWESTERN	Dorchester	"(39.3276900000, -76.6825200000)"	1	39.3276900000	-76.6825200000
2010/08/12	227	1F	"3100 EDISON HWY"	HOMICIDE	FIREARM	415	NORTHEASTERN	Belair-Edison	"(39.3193200000, -76.5721900000)"	1	39.3193200000	-76.5721900000
2010/08/11	22	1F	"1600 N BROADWAY"	HOMICIDE	FIREARM	321	EASTERN	Oliver	"(39.3086800000, -76.5950700000)"	1	39.3086800000	-76.5950700000
2010/08/11	1600	1F	"1500 W LANVALE ST"	HOMICIDE	FIREARM	715	WESTERN	"Harlem Park"	"(39.2977600000, -76.6422900000)"	1	39.2977600000	-76.6422900000
2010/08/08	1456	1F	"2300 GERMANIA AV"	HOMICIDE	FIREARM	312	EASTERN	"Darley Park"	"(39.3152900000, -76.5959000000)"	1	39.3152900000	-76.5959000000
2010/08/07	32	1F	"0 SHIPLEY ST"	HOMICIDE	FIREARM	816	SOUTHWESTERN	"Shipley Hill"	"(39.2877200000, -76.6581200000)"	1	39.2877200000	-76.6581200000
2010/08/07	530	1K	"700 LENNOX ST"	HOMICIDE	KNIFE	134	CENTRAL	"Reservoir Hill"	"(39.3118200000, -76.6281000000)"	1	39.3118200000	-76.6281000000
2010/08/07	1345	1O	"1800 MC HENRY ST"	HOMICIDE	OTHER	935	SOUTHERN	"Carrollton Ridge"	"(39.2842400000, -76.6461700000)"	1	39.2842400000	-76.6461700000
2010/08/06	2222	1F	"2800 CLIFTON PARK TER"	HOMICIDE	FIREARM	415	NORTHEASTERN	Belair-Edison	"(39.3225900000, -76.5769300000)"	1	39.3225900000	-76.5769300000
2010/08/01	1936	1F	"2600 QUANTICO AV"	HOMICIDE	FIREARM	531	NORTHERN	Greenspring	"(39.3378400000, -76.6613800000)"	1	39.3378400000	-76.6613800000
2010/07/30	10	1F	"5200 FLORENCE AV"	HOMICIDE	FIREARM	633	NORTHWESTERN	Arlington	"(39.3481000000, -76.6792500000)"	1	39.3481000000	-76.6792500000
2010/07/30	830	1F	"1200 E NORTH AV"	HOMICIDE	FIREARM	312	EASTERN	Oliver	"(39.3118300000, -76.6009900000)"	1	39.3118300000	-76.6009900000
2010/07/29	35	1F	"200 E LAFAYETTE AV"	HOMICIDE	FIREARM	314	EASTERN	"Greenmount West"	"(39.3099400000, -76.6136300000)"	1	39.3099400000	-76.6136300000
2010/07/29	705	1O	"4200 PIMLICO RD"	HOMICIDE	OTHER	612	NORTHWESTERN	"Central Park Heights"	"(39.3379600000, -76.6630800000)"	1	39.3379600000	-76.6630800000
2010/07/27	1	1K	"5100 HARFORD RD"	HOMICIDE	KNIFE	426	NORTHEASTERN	Lauraville	"(39.3482100000, -76.5650500000)"	1	39.3482100000	-76.5650500000
2010/07/27	405	1F	"5100 WILLISTON ST"	HOMICIDE	FIREARM	833	SOUTHWESTERN	Beechfield	"(39.2775900000, -76.7001700000)"	1	39.2775900000	-76.7001700000
2010/07/25	1854	1F	"1500 LANHORNE CT"	HOMICIDE	FIREARM	313	EASTERN	Oliver	"(39.3073100000, -76.6015800000)"	1	39.3073100000	-76.6015800000
2010/07/25	2238	1K	"300 E LAFAYETTE AV"	HOMICIDE	KNIFE	314	EASTERN	"Greenmount West"	"(39.3099700000, -76.6114100000)"	1	39.3099700000	-76.6114100000
2010/07/25	2325	1K	"2600 ST PAUL ST"	HOMICIDE	KNIFE	516	NORTHERN	"Charles Village"	"(39.3194600000, -76.6155300000)"	1	39.3194600000	-76.6155300000
2010/07/24	426	1F	"500 N LAKEWOOD AV"	HOMICIDE	FIREARM	221	SOUTHEASTERN	"McElderry Park"	"(39.2971500000, -76.5793200000)"	1	39.2971500000	-76.5793200000
2010/07/23	2138	1F	"6900 MC CLEAN BLVD"	HOMICIDE	FIREARM	424	NORTHEASTERN	"Hamilton Hills"	"(39.3706400000, -76.5670300000)"	1	39.3706400000	-76.5670300000
2010/07/22	947	1F	"4200 10TH ST"	HOMICIDE	FIREARM	913	SOUTHERN	Brooklyn	"(39.2280600000, -76.5990600000)"	1	39.2280600000	-76.5990600000
2010/07/20	946	1K	"300 N SCHROEDER ST"	HOMICIDE	KNIFE	714	WESTERN	Poppleton	"(39.2925300000, -76.6340300000)"	1	39.2925300000	-76.6340300000
2010/07/17	1	1F	"3800 PARK HEIGHTS AV"	HOMICIDE	FIREARM	612	NORTHWESTERN	"Park Circle"	"(39.3322200000, -76.6610500000)"	1	39.3322200000	-76.6610500000
2010/07/14	359	1O	"3500 ELM AV"	HOMICIDE	OTHER	511	NORTHERN	Hampden	"(39.3299100000, -76.6311900000)"	1	39.3299100000	-76.6311900000
2010/07/10	356	1F	"100 W 22ND ST"	HOMICIDE	FIREARM	516	NORTHERN	"Old Goucher"	"(39.3142100000, -76.6182300000)"	1	39.3142100000	-76.6182300000
2010/07/07	30	1F	"5200 CUTHBERT AV"	HOMICIDE	FIREARM	634	NORTHWESTERN	Arlington	"(39.3468600000, -76.6814400000)"	1	39.3468600000	-76.6814400000
2010/07/06	245	1F	"1500 E HOFFMAN ST"	HOMICIDE	FIREARM	322	EASTERN	Oliver	"(39.3063100000, -76.5976000000)"	1	39.3063100000	-76.5976000000
2010/07/05	130	1F	"2600 GARRETT AV"	HOMICIDE	FIREARM	411	NORTHEASTERN	"Coldstream Homestead Montebello"	"(39.3200600000, -76.5975600000)"	1	39.3200600000	-76.5975600000
2010/07/04	58	1F	"1000 N PATTERSON PARK AV"	HOMICIDE	FIREARM	323	EASTERN	"Middle East"	"(39.3022100000, -76.5853800000)"	1	39.3022100000	-76.5853800000
2010/07/04	115	1F	"2400 STODDARD AL"	HOMICIDE	FIREARM	733	WESTERN	"Penn North"	"(39.3121700000, -76.6393800000)"	1	39.3121700000	-76.6393800000
2010/07/03	2238	1F	"1600 N PORT ST"	HOMICIDE	FIREARM	331	EASTERN	"Broadway East"	"(39.3093400000, -76.5836900000)"	1	39.3093400000	-76.5836900000
